tx_id,sender,receiver,amount,amount_percent,block,time,sender_created_block,receiver_created_block,day,hour,count,receiver_amount,amount_difference
A7MN4VSNEG4D7WVBJOFM3JWGN7OBQXDNKU423DSFMKWQLCCZJXWA,P7PUCLDFLMGG6LOCPHFVQOG7G53NG6JHOG35KD6NGSUF7TPYAIJD4XBICE,K6JZ6BAW77VV6L5BY2G6TSNPTH7PMO6LM7MINJUMYO3QWVXCDF6URKOOBQ,1922.007068,98.02,27458738,1678142237,15926605,27458738,03/06/2023,03/06/2023 23 CEST,1,1922.007068,0.0
X47UYZ4J6UMJLU6HRKT44Q6OCXVZAYEBNAVXYFTJILWGCEQWJJGQ,PVCH6RUW4MTLDSKLB6QUPLPEITTY4NONA3FCG5R6OLI4OV56G2MNKE7GHY,N3CWSUPL5E4HRWWWULPO3TQYV4WHDJ6DXRNYYTYX5ZKWTXDJE7YUTBTMEI,1892.951008,98.11,27458744,1678142259,17917561,27458744,03/06/2023,03/06/2023 23 CEST,1,1892.951008,0.0
4XKKHAOTAI4UBLH6ESDMKLVIAOSZWK5TQWXGUKEN6LWAV5EA76FQ,3BCYRQ4UMNBDXJDO3SNJJX4DBYZTZIAW52AW7JAHDDJ5MM7XEAQ3FG4NUY,PPELCV3XMI5XHDXPPFIHCWG5QQ3WBVFHEQWIBUD4J2TFKFSZDCNWFGEKAE,1883.819373,97.76,27458746,1678142266,16722443,27458746,03/06/2023,03/06/2023 23 CEST,1,1883.819373,0.0
3WCNLFMP4SFBCUWE3G2734H7BXN2CVS5FMD6HPSGJDTCFCQ3U6OQ,RZ3CWTZLAG5XR4CLUVKF3YH2TTYDZBQU7XU6R42S4IVQ7EPLNY5QE6KA7A,RN355BEV7WGSJV5EL2G6JIRJQXERL7S2CFPBLE6IQAF7W7V2NYGSJR53MU,1886.852897,97.31,27458750,1678142281,24195157,27458750,03/06/2023,03/06/2023 23 CEST,1,1886.852897,0.0
A47NUSR76KPCZF3USZDQ44G33O764YESAHIHEXIJ4EE24CUQ67OA,UHWHQ36M2VCIHUONCK2DXKPBY6IJBV6TICKPSAHQRW3WUCKYAHLUROUXCQ,2CCYYBIBHEAIRMOMUIORFYBIE5EK2VOOA3YR526ZB26UJANK6ONRXIQQEM,1877.209839,98.41,27458752,1678142288,14554016,27458752,03/06/2023,03/06/2023 23 CEST,1,1877.209839,0.0
VYX6MYSIW255FOU5DAMT2E7NSLWXUV6QMFJ5WDQUXE4Y54DVTEBA,CKS4ILPNBHFO2AMH6FLGHZNZ5T46GP7JTHWAQXRVEGT2FRMID75NBWIXZ4,4CTFXBJDMDE7JYE4GSOMRH76C5MKBFK7T5ZVOL7JHNA2SXAR4ZNPT2NZVA,2075.0,98.6,27458753,1678142291,18635632,27458753,03/06/2023,03/06/2023 23 CEST,1,2075.0,0.0
JIENFRJXXWQ3FZ2EBRHOGKTF75HODPN2BNG6OO32QY6Q7T644DYQ,6ZQORXJDP3BN36UCNMDI7ISNNPICBHAYVPVMYQ2X7CR363FLF7ACKPTOOE,LL6R4ITVOTEDYDZZ6UJFQDY4HDOUWIE3JU27JHVCUQCLOHEKOUEUGHDAUY,4319.262739,100.0,27458755,1678142299,21997046,27458755,03/06/2023,03/06/2023 23 CEST,1,4319.262739,0.0
KS5I3KVC44UCKVRXALJBFUE56CU2UJGG6M6UHIHCIATHCDCILQ5Q,SSZ37AV4YEQDAAIXCMHGSQGQ6V6KUJDI7PJOA7G5QT4EYWPJU7ZERGWQX4,GLCB4EIPKTBTRMVFZ7JV7URSQUON5FEFJXGFZMBONPMHIJ33Z3LFT4REIA,1838.650223,98.22,27458758,1678142309,14371635,27458758,03/06/2023,03/06/2023 23 CEST,1,1838.650223,0.0
VQCYUWNWF55FTGMAOCE6M7RYOOB2HTBB7E22BZKSKSN3CGZ3KHXQ,IYLDBZHIAA46MJ57CFNM734BBPFWGFKMHAQ4CMW45D2C44RI4EI4B5IFK4,XMUI4RHNP6ERN7TMQWA377DGGDZOWWLT4YEZKTJJ62KUBLDZJCFCQXV7EA,1849.954517,98.91,27458760,1678142317,16742625,27458760,03/06/2023,03/06/2023 23 CEST,1,1849.954517,0.0
3HPWYETYABSBREIDAZ7DYTTUBM33UFT7BDSVYBCSLONBROXR7E3A,RZOGHECKYC6UU4GKZCJ42XI2QEP2J55KE7E74OY7FWC3CWBOVMOIQY6XD4,6I7343OSBJK4OPBX4WJLTNWKE6XB3WS3BGAN4NFGZZEJG3PABDSNB5MWLU,3007.275806,99.7,27458762,1678142324,18201592,27458762,03/06/2023,03/06/2023 23 CEST,1,3007.275806,0.0
F5F5A24WL2RQT7HAUS6ZGECDEA3J6TVHS6R2MW55WM5643IT2KQA,PLPXAETGWRMD75JZ77XLPJ7SBCXM2VFBWDHHSS4KL4IQ4K6RN22ICCYZN4,C7B6ZM2Z3PEAPIQOP7HWOQZSIFZ2WVCXGYIKJDLZ5SYSYVJXJ4RTBLC7YY,9900.0,99.27,27458762,1678142324,17746611,27458762,03/06/2023,03/06/2023 23 CEST,1,9900.0,0.0
HA5EDEXZQDIKXZRSXVBCSM5DHYEPP3BE32NWC3L7BUP72236SK5Q,GZRFBISVZZWAVFI6G3KZX5YNF7E3JNX23EXISQIE6Q3UKD364RIDLDRZKM,BTPW6E3G2K75TBJELRGJTQVVKSNQ3LWNZHWJHIKKHEHF42N7KMBES3XHF4,1851.261072,99.35,27458764,1678142331,23147074,27458764,03/06/2023,03/06/2023 23 CEST,1,1851.261072,0.0
LM7T6G4I6BFM73DVQC3O2FKFNH3IWGXJY37LEPUE7IKZJWOC3A5A,WSJ4RP5LCTWXM7GOVKFRIGS2B64HU53GU45DUFSTYGXULTKDWBYTQRVIUU,A6ZD3CYYDYOALMHURT5RLJNV4OVVTA7K7QQQL24XDNGNHSCWJVNIBJCAHU,1839.459129,98.76,27458766,1678142340,17745238,27458766,03/06/2023,03/06/2023 23 CEST,1,1839.459129,0.0
CRL2H7ZIRLRIUCPPWCGEK7YKKHTJ6ZQBLQY5CPWRYFP2GJPMHTFQ,PMD7ZEG2FRNUZQDSPMMKUS75UH3EC3RZH4JKZWUNZZ4EMQUHJ6S3CZQDMA,MK2MJQQF2NUZEC4FF5AQSCXTRG6GWHK223BDIEILSCH7ZSLLV6SV2KAARA,1841.686518,98.94,27458768,1678142346,18929527,27458768,03/06/2023,03/06/2023 23 CEST,1,1841.686518,0.0
VPKRPIEOLTWX3UPS6367C73NY35ASTMTXHE2VMNSMBIGEMVVV6KQ,AIUTN4MK2AXXRO57PVWX577FG4HSR5P4LQVBC33VGL76S3XUFJ46E7ILUQ,SJTVFF6JXRLYMGBYCZ6S3VPOCNEALJYVRT57SUWX7PMOARJRD4EKAN4NPM,1139.999412,99.99,27458772,1678142361,13467963,27458772,03/06/2023,03/06/2023 23 CEST,1,1139.999412,0.0
RSLRLLPTDHQPOSGZGMWDVWLLQZQFS277WD2PHYNIE7BKQCA7TW5A,OJC43INDKN5XFXIG6JCLM67HM33ZVU73WDEIWIR3C23F4XZ3RVS47H2KXU,B5DSI5BT7YEXDKAN3YVW4FZATW6BJAEENI62JJIMDNIIQ6PX2KNBUBVMUA,1820.969469,98.68,27458773,1678142364,16203055,27458773,03/06/2023,03/06/2023 23 CEST,1,1820.969469,0.0
LLP442IPMKBU3DJF44U3ABZEAKL2AAHDEFNIUSJ6SL4X5HUHXZWA,B72DYWFO5BCTJ7UP6DUKMO6IAR62U6DFXFTXFAAQQSLZLUKRPIZPAZKUEM,OQITQKSNAFUJAH5BKE2LLPBDBFT4KT5OLTEP3AT53GTIEPT3FEM62QYWDM,1789.785456,98.06,27458775,1678142371,18854211,27458775,03/06/2023,03/06/2023 23 CEST,1,1789.785456,0.0
QMMXKDRUYICMCUS7W6O7Y252MOISZZYJYZXRLTOQBRIXLM4MBPFQ,6GFU6VBRAPWYYC5FU5XFUAIBVJ5TL5LBDPNJWCYVRHFC4XOD2E3QJESD6A,OBYR56THSRUBZLMMGAAZ5UFOEIVLL7GOQLYI5IEWREYT4YRE5UFDDGGE5M,1801.854451,98.82,27458777,1678142379,23617711,27458777,03/06/2023,03/06/2023 23 CEST,1,1801.854451,0.0
FWBY3PVDPBKISN3SIQZEXQRPWBPWWZA3NORBTFDUCUMG67NDO7DQ,5RQCD5UJYXIDFJ3PJODN52XAK34ZZMHVANJVA54XC4JXNY5UN2RRHU67UM,2SESPBLBHTY3RKSHNUCWKODQ6URX76EDLFTC2UQ2JZCEJHGLU7W67ZDDZI,1800.82334,98.77,27458779,1678142386,20170600,27458779,03/06/2023,03/06/2023 23 CEST,1,1800.82334,0.0
OTNTTRTSNN5C65XZ7MXBVBZWDUEYG2MIJ54KWBSBJEBAWZPR4RVQ,OK3NWTXFUQVEYGTLPUMRIAITGDOCLPPUFYGXYL55DLRNMRN2AJW72KZEAA,BOLJLVPEZAKLJXENOR7C66A4F5UWRI55L6XWUOMVR6Q663OORBQ3NUVF7M,1799.893368,98.97,27458781,1678142393,13410278,27458781,03/06/2023,03/06/2023 23 CEST,1,1799.893368,0.0
2G2TAATCLUFTLRWQG5JGINH6CVZHNJD5QOFGCGEW23A72AFDQVPA,2DRMJDCBIEKW3I7OLFME3DFX6CY5UH3BR2HBOCMTYDZVAIL7G6I3NKXXPU,VW6KJVKNIIOL7RB3EIDDYRK7EJFI2NXLSCWWEYAKUXZGY7BJXHJGAHRAT4,1783.198548,98.18,27458785,1678142408,16661308,27458785,03/06/2023,03/06/2023 23 CEST,1,1783.198548,0.0
XDEJRSWPO3T66FT4WMBG5FUZPYZXIV4YG35S4YP6JAKZY7DOMC4A,FIGZWGNZYN3CGHHNMNIICUBZQPWZ2EL65GMNNEJ34Q6E4GJNSSNCQRAFZE,P3YWXPZXHWONKWBRD5RV63Q2U2BEDWLRNRNDBTNWSRE3JTWQXIOUVWUZMM,1759.162476,98.36,27458789,1678142422,16518743,27458789,03/06/2023,03/06/2023 23 CEST,1,1759.162476,0.0
G5EGOPRNELVX4ND4H74DIAQVY3QYPZPX6DDH4D6L7LUTFEUCAY6Q,QRRZV5JI6L7JUH5B57FLH7WBEFFVYEPSOJKQZC5QDDK633GPEDC2G5EMRQ,EQCAY6PATKUAFGDV2BSCX24T7TOGXI3S5DMDFUU3O6VQHKPEFFXOLQQ6CY,1744.244305,99.06,27458795,1678142444,16649031,27458795,03/06/2023,03/06/2023 23 CEST,1,1744.244305,0.0
52Q7CHS3MR4Q25AUCDSLOZXW7RPDHNUYKCLIWYHRTKROBXBARKPQ,Z7AQZ6ATNQUFHK4NEY7VYHJCEWHHYMILPM3RKTJ5SLO52QFVXMHMDDMWRE,CIRJPBBAOCKMJ2ZNLIKVOTBZ2FUSUM2WE66PDHEGBAQFUGTUQYOJ3EWRFA,1753.302788,99.84,27458797,1678142451,24218367,27458797,03/06/2023,03/06/2023 23 CEST,1,1753.302788,0.0
6JII23JPA36BO2XSWUCOPMMRTEFZQ3TPDZREXNVFV5HOTA6XDZHQ,JNWNWZPYCAAYZ2HRTGCA3DYU47G3BH5LUTRUG2XBMK42XQYOVD7TANPAGE,AYF4M3O2FO5X23TR4VSYEGJ5HIZTYMN5U2IF2DNHQIMK7ANZ5AWANVRHJ4,1718.555301,98.26,27458799,1678142458,17135385,27458799,03/06/2023,03/06/2023 23 CEST,1,1718.555301,0.0
TL6ECBAKNWGNXQ6BJXG7LOYSWPKEMSLOKWRMLL7LRSWRFV55P5EQ,4TDMJMZJ553T7G7P73HWVWBKFBBJSHUZARPFI4O2IVSE4NIAVWK5K4LGTQ,J4CGNVCRLHETI6TIHJ6RZO2BYKCV4C5BEI3LEYJ7MJXAZ7JVUA24SLCBQA,1728.020276,99.28,27458801,1678142466,25689537,27458801,03/06/2023,03/06/2023 23 CEST,1,1728.020276,0.0
PAVKMVINHTXPB6CH4ZVDSKYUA7WI4DYMOJ7CXDLQM5GNVW6X4N5A,GEMU5AVAU2GP7UERM7YOXXGO4UAXBXVYFUN2QJGHKX2DAXRXAZSZEOURII,CI75YV25MHRH3RYIILLSZKHU5NS2PR4VEDPSAMH5HVWCSF76V3NN3RX2MA,1683.260682,97.74,27458805,1678142480,21959352,27458805,03/06/2023,03/06/2023 23 CEST,1,1683.260682,0.0
AP3UUGNYQKMY3XUSIHFFO7A63FL2EHCRW2CWV64PLGMFJBLHQPZA,VDUW5SP3ZNDXXGC5WFBW5LOIAN4FFGU7S3MKGKRTEY6JTLMOBCDYOMYEKI,MZNERIR6UV4YLLH53CCDBWRLYFOUIWMHQGEX74D7JXSWQTMBPZLOIBF3AY,1693.988604,99.17,27458807,1678142487,26076901,27458807,03/06/2023,03/06/2023 23 CEST,1,1693.988604,0.0
VTDPC4T5EE7ISKJUMRBUXVASLCWHLOLKQTWWGPYUCDUATT7BNFIA,PURM4PLJLN42737DQJDQVCBNRSVUGRXOJE57JLPVETLTSS5EHBAL3Q7GGY,7JWVGNV5TSY7E2AXEUFIAFRF2DFHQMHAENWEKMOXTHFLMAX7SMCGTRWQDA,1660.611891,97.27,27458809,1678142495,18352931,27458809,03/06/2023,03/06/2023 23 CEST,1,1660.611891,0.0
O452GOQIRXYIBDVRLWWLIK446YJUBMZIPZOQQHYPGT2V2E5GPRQA,4WB4QVNZ24S3RRLHFRRNSDNE4EHZPAPUCANHVDZKT3HNZJUE2BOAHMS3SQ,TCT5V5I7LDMBIFPMMIWNRYBS75KCYF3F5HZH4LWLX4TEVFSIYC3CKP6PIQ,1691.369327,99.25,27458811,1678142502,14700756,27458811,03/06/2023,03/06/2023 23 CEST,1,1691.369327,0.0
2TDV2OG5H336R5CC45WBXJIPMHAQTIEQ7CSZCTX7TOCN33WBLLWA,AQSDOJE2KQ6T7JUCJDYNRJR35CJHPRYESTFVDGFOIO7CPNXMJXSCVQKU3E,BRKETX72MUISIFLE5W2NQENZYVKHUXUC3YHKDLF2QO452V5AWTUMYL5EBI,1652.607011,97.47,27458813,1678142509,15206793,27458813,03/06/2023,03/06/2023 23 CEST,1,1652.607011,0.0
IH4L6X4NTG46SXOHV3NBX6DXYWK3BSQOTZLLYXN5PWEOOQNOZACQ,D7J3BHGMAXEZMR4B2Z4OOUAMXZGLDBVR6XSPKS6IZXKYTDKGRY4Z5QCKBA,HP43I56KMP7GLK4EUDGBX3IUNLLQJFB3CL6YTZJ3KZVL3WSJRDC233Q4GU,1657.45759,98.08,27458817,1678142524,19186989,27458817,03/06/2023,03/06/2023 23 CEST,1,1657.45759,0.0
KVEANLECCQQJSSMRMYGLTUK2BKRNUVW6EYXAXJRM7MLFJKP4ETCA,ZJP3HNYZMQ3E55BBL66MNSZCJC3MKWPWJI3GHX63OJ6GXLIHDXGK5TYR5I,TC3OUMXRSK5C33YX5NOQISXVPDKQODZ7SYTSLH5JFJWZTHK7JZJUTPDHFQ,1656.566028,98.35,27458819,1678142531,16912883,27458819,03/06/2023,03/06/2023 23 CEST,1,1656.566028,0.0
ZNBZD2XERCU5E6RQZDI2ZWQ627WZN6G2DG4VNF2DQ7VDDWTBRTPQ,NMUQLIUPGIEALT4OWPMAQ3UZQZTECOF76CBHIVEXK6PD7T6BGKKUKO6GXE,DREOWLU5ZQY7OLEXGGW4WVNODKJIWZTZAC7M5FW2RT6MUV2IRB3QOMFYTM,1555.31669,93.31,27458821,1678142538,16922257,27458821,03/06/2023,03/06/2023 23 CEST,1,1555.31669,0.0
LWC75YIUYDTKZQXQ6XGFDFVLB5HGXL7LLMJI6AMURGIKUUJBLXHQ,4RLPOMT5K4NJVOP2EFT57MRAZYIRPX5BYPDO224JABUB3ZSGKFYEVP6CME,22WU6V2CXCZZSRKZITATYGQJTPYYIYF2MTZ43RF6FT5XHIPCIGOWC7PZOY,1627.160222,98.17,27458823,1678142546,24570852,27458823,03/06/2023,03/06/2023 23 CEST,1,1627.160222,0.0
QWDY56J54P4Y73DIXP4KNQGI4BVEVZZ5UDIGZ76U3X5AIU6PS5AA,KG6TTYCLG7FTUHQWHDB3TGPHKFGZ74SXLZHGSVCWG3S2INANCYWUEV6LAM,EF2CD7FGBF3QU762LBAQO4U7EAXSDN6SRH7VVBB2KIKB4YKNWTEYZBNPPY,1625.177716,98.2,27458825,1678142553,17076458,27458825,03/06/2023,03/06/2023 23 CEST,1,1625.177716,0.0
UZMBCBEYIWTBPGL7JKVN5CUCBFOQZLAZFSGGTIDXY6JOPAOEC7EQ,4D7KTX76BVRMHU56YYXYF47OK5S3EBL4D6KYY6MSBN2D7KBNLVLHC42UWE,6ZQA3UE62HTACCZ5EJSGDTPOF5OZVMI2ITPU3CNZLUKJQNAOLQ6LKIQZYE,1622.095995,98.68,27458827,1678142560,16135505,27458827,03/06/2023,03/06/2023 23 CEST,1,1622.095995,0.0
IUHZEMNB5GSMPLRT24ZJ7FV3R2RTR4OZJ64KQQZRQCPM6E2BZX2A,LSY7SZTC7HF3BYXMZHA5PWOLYWZ2U2XRQ45ZLNNUUIYV6VTLZAZXULEAU4,5F3ITONYULB2QKYPHQMMHMLI7B2BRDPAYGGUQYWZWERNTKKCXD7O6B4NXI,801.0,99.55,27458827,1678142560,12107189,27458827,03/06/2023,03/06/2023 23 CEST,1,801.0,0.0
6AAQ4LY2JEY6AOE3OVVZHLSY7VQ3NHWZNDD5NV3FI7C6E7TE5IKQ,R2VMMANUWFOARQQUUW67CCMVUOX53JDJILSGXB6RH23XWGZUO2U62J2P6M,LS4MBSCISOW24AK6VHR6OQ7VKTYNHQ76ALTMS7TQJKMHFPZ75GWP3TJ2WA,1609.346569,98.84,27458831,1678142575,17077361,27458831,03/06/2023,03/06/2023 23 CEST,1,1609.346569,0.0
ACC64V6NUD3GEDR4NGWMROI3WDM2GORCENXXKGRIQGDRKPECJN6Q,T34UHX2MVXR5BPM2SYEDYTQ2KBHK6FUZESMEZD2OFK2O4J2C3O3ARC3QR4,YGLFNO5VBR3UTKXYE5LI54EHGDNPJIMIBGEUUOENBDHGPCKMOPXLQP2ASM,1612.311614,99.16,27458833,1678142582,16948331,27458833,03/06/2023,03/06/2023 23 CEST,1,1612.311614,0.0
T2VEOLFC2QKWAZXH6FCRJLU3VETOA22G4W4ZJAUMHP3EWM436ADA,LQOLSGVL3MTSLK7YSDBEVO2HIBH2SU23WE4KQ42XHWTRSCRZLRXN7O7SNE,IZRMHRL723TPRQ5H3WEORDVGHTWIUGG2R7VLGAFFXOANM5HNQTUILORXMM,50000.0,94.83,27458838,1678142600,17175953,27458838,03/06/2023,03/06/2023 23 CEST,1,50000.0,0.0
6OWFOFYUDDIYVW3YNJ3EZEARU2KCGQ3OFAEDHKPKS5T6ONG54DYQ,FIBRKI7TIQPRZZ7P7QQ3EWOVWR4JQLXXVG3WURDJQX6WB5PIYVJRWBJVNM,Z3OCUC7EVJK6S3TTDWY3MBHNU47AUIPYVL6OQFPIYUMXAUW3WOMJW3RGFA,1592.50709,98.6,27458839,1678142604,17352871,27458839,03/06/2023,03/06/2023 23 CEST,1,1592.50709,0.0
YKLOYX43FN7MKSNU2CV7H7AMX7FQ6VM4WFI2PULOYEPF673YI2XA,H6UAMHH7KRSRI2L2CZYCLYTCG33AKC34YKRFUVVGITVHWYYXB7YR7MW4PE,3K5XWXRPWMJDU7E7STXPVAZOCRU55JUQCK2ZN4NHY5LU32VH22JNKW25F4,1601.747762,99.59,27458841,1678142611,16409506,27458841,03/06/2023,03/06/2023 23 CEST,1,1601.747762,0.0
BFER7EV2SMR63DXFQ23T5CTFGBLZFXDNPNAN3O3DZVCC6HS4B2SA,LL6ZLXVOBB4JK7T2HQE7KE6YEFHKTBQHD3YPHPEKOPRG3EJBCZFBOCS4AE,JBEMALZCBCRKAND26UNJXJEI3VAD2HZ6GZZMSXADOZPF6QY5CDJXZGSP7I,1541.081096,96.02,27458843,1678142618,16055822,27458843,03/06/2023,03/06/2023 23 CEST,1,1541.081096,0.0
ZTJZIPIMLQMEFF52H2SBN65ZBTNDSYDKRLICTW3K527SGR2K2QAA,CTBOLWLLCKA4NEMS6CDXDAJMPLWX45NHKZBVXGTZT2VKBZV66YBQ67TBJE,LC3OOXIUJYMFID3LWGEADQ6DJZ35D7IRCKF7V2TQKT6OZPAWI2P25Q53SI,1541.041094,96.31,27458845,1678142626,14339885,27458845,03/06/2023,03/06/2023 23 CEST,1,1541.041094,0.0
CMCF73TWOD7ZSTOCUKUU2BWU2CVVUCC35PEPSFFNVWMCFPN3IGHQ,PR7KFHO5FFCELGKJ4HC7WSGCTQI7AYP2D4UFWU5HCQQPJGFOHUQ52GCYR4,DMFQ7QTB5YYYFICXIJ3KGL6UU5Q7RUXWVFXPZ2ZB4H3ULTLTWZBG77H2XI,1565.058301,99.54,27458849,1678142640,16572161,27458849,03/06/2023,03/06/2023 23 CEST,1,1565.058301,0.0
PBRRONCFQLH4BSH6VKOKCD2LX5UGKN4LN6KMMKJ7ZGVWQWMSGLHQ,6MARQMFLJMUZJAJBXQRVDFEBSGOHQWNN4Z5B7TNPR2GELSHWAWCXAPN2DU,SJU4BX3UYEJMOPPOQVNMEFJNKAFPIYD4243ZWQB2X3IIXX6L46JUH4TGRU,1516.675486,96.58,27458853,1678142655,16145458,27458853,03/06/2023,03/06/2023 23 CEST,1,1516.675486,0.0
5GBWL5HIIDOL72LHPMGKYLBE7DTEQDB6SA6JDXZOVHTZJHDPRIBA,CQNBXKTWAAQ4DYM6G4DOLPKW5QRWEAHY67JYUKDGXND7JVIXH6ZIXXEQOQ,FSLOI2REYB4RMB5MH65IQBXBBNR22TWYPXDM3GC3ANY4EQKVSPBUN7UOXU,1501.259196,95.98,27458857,1678142669,16647721,27458857,03/06/2023,03/06/2023 23 CEST,1,1501.259196,0.0
DDWLNEC7USOQRAK6O5BYUHTCEAAS6AVIXIEHW6H2C2V2D2HYA7MQ,LKPB64SBPIOYX4FHN3OO6X6XARVWOVKKIQUJUONZZ6B5IKYV24IUG34VFY,JACJOBMYB7CNYRKIDHQPMRTTVSEQDD6OM5XRIBLJ3YA23XZODBC7WZSQ7Q,1533.478714,98.39,27458861,1678142684,20518051,27458861,03/06/2023,03/06/2023 23 CEST,1,1533.478714,0.0
PHLOU4E6WMVWSA3W2MGLHM6KWZTQR44TFXKI3EUMCQ3VHTMMZDSQ,SRBM4AEHK5XVISH3FSCQYSRRUVVTLFP4EQ3CRLDESGJZKKFNRZWU6WQODQ,3K5SNR63NBQN6UOGZPAFC5PO2EKXGUIN2N2BCQWWBRRPYFB5HDOBM6G2BM,1450.363228,93.11,27458863,1678142691,20986724,27458863,03/06/2023,03/06/2023 23 CEST,1,1450.363228,0.0
PGIRC7M5FVDFUN37IOUIZX7QEQAK6BRO44WBR56YAZXYC3VWOTKQ,AYKPJ5ZJYKR4GOARSWCUUESWQTE65RD2QNGQVUPSJMDK26EBAUN6SQBMRM,WXXYBXEMNLJFZP52FOBVBZBWNKHJ6LQGSU5PJXQHSYVPYEEZ3C2HCFP4EY,1552.803108,99.96,27458865,1678142698,25615122,27458865,03/06/2023,03/06/2023 23 CEST,1,1552.803108,0.0
C6ILSIT6GAIJREZDYU5USTE5JVXY2FADVF2CDSOTN27YUAOWAAVQ,YEOUZ7TLWB3HVHODPZBUKFDVLAN77VJQMYDAUGA6SORDK5VKABW3HHW7J4,GTR2G3PP6URIRAUOZTMAZMBORJFEE3KGCPDVNWJ2UCHVS7AM7HSTR7NEG4,1530.294594,98.71,27458867,1678142706,17478051,27458867,03/06/2023,03/06/2023 23 CEST,1,1530.294594,0.0
GRA77AYGIJWJIY4N52I6GT4PZTMHJ5KFFIZRSAJ3SDIO7YI4J6JA,RTHJKSCR2A35X6OUCHCFHKMNDD5CLF4QPRENGMYKE423SYRKQ6H2B55IZQ,7FLDJWFCUP4WB6XDF3VDMHOGDDSLKEV4ZRQOWDBGX22H5RMM22YBZXNIKA,1505.489478,97.05,27458872,1678142724,25268504,27458872,03/06/2023,03/06/2023 23 CEST,1,1505.489478,0.0
VZODNDHXUQLRPLR57XQDZ7OLYGAP3IKGNSOYJUW26FFINUA5AS5Q,VIIS22MJUSALVMCHSO7KJG2NW4FJWPHPXXPXDRN3NWTKSIOXCWQV2BOUE4,UAH34WE6L5H6FKCUZP3566GSN56G4E7C2EYJPP73EN4K2BKUVLO7MOS5LM,1535.71809,99.57,27458875,1678142735,16770338,27458875,03/06/2023,03/06/2023 23 CEST,1,1535.71809,0.0
HX77KSHVSYZL3DXVWT5LX6SGWXIVKCMKQTIH3VSYJKRQ36NXY23Q,V3T5PYPKYKZ6ODO4WJRALLJUI5GEEGGOQFXPYJHP4VR66P72Q7H6LFEXDE,BBFX4DOMX3JUSECNVJSRBMV32CYOXRZSSMFTMSBXAB4NBMO5EPK7Y4UMBA,1494.136426,97.56,27458880,1678142753,13301349,27458880,03/06/2023,03/06/2023 23 CEST,1,1494.136426,0.0
XPO4RULJZQMFZLHJVHFAA73EAGBC2F46M5ZOUS2QKIHLUWFRXRGQ,W4STVSBV372AFK4Q75D5VZLWIV3JOHM52SYNVYE3TATSEWDFSJASYAQO3I,Q7MBSEW5P7DODOFXTHWLZWYTEA57OZYUGB6VPDQ5BQVBEQVAJ5UNXJEILI,1470.449492,96.51,27458882,1678142761,17805061,27458882,03/06/2023,03/06/2023 23 CEST,1,1470.449492,0.0
NEYD4W2F47CBAMXXQYXGAGJBEOAN4FRNKPBAQ7JFMNNQTL4VYUJA,ERR4FKFEEGYT3OYUEF4R24IMTIDJEGJLVUXVUVQBJB5DYLIQ44VKUEZVPE,X4L7ADFYUJ35EVNMK3I425HXEQAEVICFL5T6AVABS7JZCYTHDJ3MEKIYM4,1496.158615,98.25,27458884,1678142768,19630749,27458884,03/06/2023,03/06/2023 23 CEST,1,1496.158615,0.0
D5XWVRZ4KU6UVGT3VJNOEU2XAHTG5TKKWHTFKCHL3UC7KP4KJPZA,7S3UQZW2XLSDK7EAPTIU26F7BHBJEDR2BVEHVJSUIGOBKOQIQUHYMJ5JOY,DPXRI4XUUA5JQCBIINJZYXIOIL4JDYK2MTXDRWMY54OAGUM6GO5FFFZ6CU,1517.085776,99.74,27458886,1678142775,21618134,27458886,03/06/2023,03/06/2023 23 CEST,1,1517.085776,0.0
3U2I6HMRDOZKMGCBWCJZ7TW7ADNYUHN6RSEEQYG5KIOLBPZVJHMA,JM6T4GRUV3DTK7OFFA6UF7CIPDZ7CG5CY4EUGCO7HACLZS6KQZ3DOASDGY,DPEIU6QKBVOLTN4IGGGYOMFLWKE235FFRZCEZDQFIETK7RESLWBG7NN7LU,1495.768071,98.47,27458889,1678142786,14054056,27458889,03/06/2023,03/06/2023 23 CEST,1,1495.768071,0.0
YJTZ3HG6HCMW5GKN6UHN76XE5QCAQOBMYNIPIZKQ35EBYOHPD57Q,TZ6WSF7EJTJTXNL2HHNLRWK3TBBCICKCC66AY73VTB2WGKF7B7RWNIJ6EY,DASNTWEYJS4VH333HK34PT3KBG7CRGCR4LQBYUECSMGPHTJRVOSMYBJSYM,636.0,99.94,27458889,1678142786,20046233,27458889,03/06/2023,03/06/2023 23 CEST,1,636.0,0.0
DQJJAVKQIN7P74G7PPR3GKLXJKHLPJUYPBEVASA6LLQTLNQS5TNA,26GCZX5JU47HLJ6O66WT4MGGDBZWO7R27EKUUH33FUPJYHWW4BFWHCRIZI,OEIS3WJ4G3NIFGF3ZYQSIMDM6XQ2YEB4BIYBQQODUAP5IPOADZLNGRSEEI,1472.82858,97.92,27458893,1678142801,23865339,27458893,03/06/2023,03/06/2023 23 CEST,1,1472.82858,0.0
